score,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
1,"Buruk banget gaada sistem mengatasi penipuan, masa paket tiba2 nyampe sebelum waktu perkiraan, terus isinya ga sesuai, di shopenya paketnya masih dalam pengiriman, dan pas mau balikin barangnya akun penjualnya udah gaada",Negatif,buruk banget gaada sistem mengatasi penipuan masa paket tiba nyampe sebelum waktu perkiraan terus isinya ga sesuai di shopenya paketnya masih dalam pengiriman dan pas mau balikin barangnya akun penjualnya udah gaada,buruk banget gaada sistem mengatasi penipuan paket nyampe perkiraan isinya ga sesuai shopenya paketnya pengiriman pas balikin barangnya akun penjualnya udah gaada,"['buruk', 'banget', 'gaada', 'sistem', 'mengatasi', 'penipuan', 'paket', 'nyampe', 'perkiraan', 'isinya', 'ga', 'sesuai', 'shopenya', 'paketnya', 'pengiriman', 'pas', 'balikin', 'barangnya', 'akun', 'penjualnya', 'udah', 'gaada']",buruk banget gaada sistem atas tipu paket nyampe kira isi ga sesuai shopenya paket kirim pas balikin barang akun jual udah gaada
1,"Mf saya kasih bintang satu, karena setiap metode pembayaran liquid vape tidak bisa menggunakan spaylater, percuma ada saldo spaylater tpi tidak bisa di gunakan. Dan kalau bisa untuk kebutuhan vape(roko elektrik) jangan di batasi",Negatif,mf saya kasih bintang satu karena setiap metode pembayaran liquid vape tidak bisa menggunakan spaylater percuma ada saldo spaylater tpi tidak bisa di gunakan dan kalau bisa untuk kebutuhan vaperoko elektrik jangan di batasi,mf kasih bintang metode pembayaran liquid vape spaylater saldo spaylater tpi kebutuhan vaperoko elektrik batasi,"['mf', 'kasih', 'bintang', 'metode', 'pembayaran', 'liquid', 'vape', 'spaylater', 'saldo', 'spaylater', 'tpi', 'kebutuhan', 'vaperoko', 'elektrik', 'batasi']",mf kasih bintang metode bayar liquid vape spaylater saldo spaylater tpi butuh vaperoko elektrik batas
2,"Kenapa bingtang 2? 1.Setelah update malah tambah lemot. 2. Pengiriman spx lama, apalagi di menu ""dikemas"" Bisa berhari2. 3. Banyak produk dengan harga yang sangat jauh dari pasaran, kemungkinan ada toko toko nakal",Negatif,kenapa bingtang  setelah update malah tambah lemot  pengiriman spx lama apalagi di menu dikemas bisa berhari  banyak produk dengan harga yang sangat jauh dari pasaran kemungkinan ada toko toko nakal,bingtang update lemot pengiriman spx menu dikemas berhari produk harga pasaran toko toko nakal,"['bingtang', 'update', 'lemot', 'pengiriman', 'spx', 'menu', 'dikemas', 'berhari', 'produk', 'harga', 'pasaran', 'toko', 'toko', 'nakal']",bingtang update lot kirim spx menu kemas hari produk harga pasar toko toko nakal
1,"Setelah di update malah makin paraaaaaah lemotnya,padahal jaringan stabil dan bagus.pembaruan terus tetapi tidak ada peningkatan jaringan. LEMOOOOOOOOTTTTTTTTT",Negatif,setelah di update malah makin paraaaaaah lemotnyapadahal jaringan stabil dan baguspembaruan terus tetapi tidak ada peningkatan jaringan lemoooooooottttttttt,update paraaaaaah lemotnyapadahal jaringan stabil baguspembaruan peningkatan jaringan lemoooooooottttttttt,"['update', 'paraaaaaah', 'lemotnyapadahal', 'jaringan', 'stabil', 'baguspembaruan', 'peningkatan', 'jaringan', 'lemoooooooottttttttt']",update paraaaaaah lemotnyapadahal jaring stabil baguspembaruan tingkat jaring lemoooooooottttttttt
2,"saya ubah penilaian saya gara2 kinerja jasa kirim shopee express hemat,,kerja tidak profesional!! barang saya dikirim ke jalur yg salah, ditunda sampai 14 hari, ketika saya sabar menunggu, pas sampai kota saya, barang saya malah dikembalikan sepihak oleh shopee ke penjual lagi tanpa pemberitahuan ke saya, dengan alsan gagal kirim,padahal kurirnya satupun tidak ada yang mengantar ke alamat saya!! dan aplikasi shopee skrang makin hari makin jelek kualitasnya,,sering ngefrezz sendiri",Negatif,saya ubah penilaian saya gara kinerja jasa kirim shopee express hematkerja tidak profesional barang saya dikirim ke jalur yg salah ditunda sampai  hari ketika saya sabar menunggu pas sampai kota saya barang saya malah dikembalikan sepihak oleh shopee ke penjual lagi tanpa pemberitahuan ke saya dengan alsan gagal kirimpadahal kurirnya satupun tidak ada yang mengantar ke alamat saya dan aplikasi shopee skrang makin hari makin jelek kualitasnyasering ngefrezz sendiri,ubah penilaian gara kinerja jasa kirim shopee express hematkerja profesional barang dikirim jalur yg salah ditunda sabar menunggu pas kota barang dikembalikan shopee penjual pemberitahuan alsan gagal kirimpadahal kurirnya satupun mengantar alamat aplikasi shopee skrang jelek kualitasnyasering ngefrezz,"['ubah', 'penilaian', 'gara', 'kinerja', 'jasa', 'kirim', 'shopee', 'express', 'hematkerja', 'profesional', 'barang', 'dikirim', 'jalur', 'yg', 'salah', 'ditunda', 'sabar', 'menunggu', 'pas', 'kota', 'barang', 'dikembalikan', 'shopee', 'penjual', 'pemberitahuan', 'alsan', 'gagal', 'kirimpadahal', 'kurirnya', 'satupun', 'mengantar', 'alamat', 'aplikasi', 'shopee', 'skrang', 'jelek', 'kualitasnyasering', 'ngefrezz']",ubah nilai gara kerja jasa kirim shopee express hematkerja profesional barang kirim jalur yg salah tunda sabar tunggu pas kota barang kembali shopee jual pemberitahuan alsan gagal kirimpadahal kurir satu antar alamat aplikasi shopee skrang jelek kualitasnyasering ngefrezz
5,"Sejauh ini pengalaman saya memakai aplikasi shopee lancar-lancar saja tidak ada kendala sama sekali, mungkin hanya iklan saja. Tapi menurut saya aplikasi ini memang top untuk berbelanja online jadi saya kasih bintang 5 sesuai kepuasan saya 👍🏻",Positif,sejauh ini pengalaman saya memakai aplikasi shopee lancarlancar saja tidak ada kendala sama sekali mungkin hanya iklan saja tapi menurut saya aplikasi ini memang top untuk berbelanja online jadi saya kasih bintang  sesuai kepuasan saya ,pengalaman memakai aplikasi shopee lancarlancar kendala iklan aplikasi top berbelanja online kasih bintang sesuai kepuasan,"['pengalaman', 'memakai', 'aplikasi', 'shopee', 'lancarlancar', 'kendala', 'iklan', 'aplikasi', 'top', 'berbelanja', 'online', 'kasih', 'bintang', 'sesuai', 'kepuasan']",alam pakai aplikasi shopee lancarlancar kendala iklan aplikasi top belanja online kasih bintang sesuai puas
2,"Maaf aku sengaja kasi bintang segitu, biar cepat di respon aku nya, kenapa setiap aku mau belik selalu tulisan nya memuat gak bisa"" tuh aku mau belanja, ini aplikasi bagus atau memang gak bisa di gunakan sih, tolong dong di perbaiki lagi gimana cara nya aku belanja online kalau di pencet cuma mutarrrrr aja hah menjengkelkan",Negatif,maaf aku sengaja kasi bintang segitu biar cepat di respon aku nya kenapa setiap aku mau belik selalu tulisan nya memuat gak bisa tuh aku mau belanja ini aplikasi bagus atau memang gak bisa di gunakan sih tolong dong di perbaiki lagi gimana cara nya aku belanja online kalau di pencet cuma mutarrrrr aja hah menjengkelkan,maaf sengaja kasi bintang segitu biar cepat respon nya belik tulisan nya memuat gak tuh belanja aplikasi bagus gak sih tolong perbaiki gimana nya belanja online pencet mutarrrrr aja hah menjengkelkan,"['maaf', 'sengaja', 'kasi', 'bintang', 'segitu', 'biar', 'cepat', 'respon', 'nya', 'belik', 'tulisan', 'nya', 'memuat', 'gak', 'tuh', 'belanja', 'aplikasi', 'bagus', 'gak', 'sih', 'tolong', 'perbaiki', 'gimana', 'nya', 'belanja', 'online', 'pencet', 'mutarrrrr', 'aja', 'hah', 'menjengkelkan']",maaf sengaja kasi bintang segitu biar cepat respon nya belik tulis nya muat gak tuh belanja aplikasi bagus gak sih tolong baik gimana nya belanja online pencet mutarrrrr aja hah jengkel
5,"Terima kasih shoope walaupun wifi ku bermasalah/eror kau masih mau menampilkan gambar produk produk yang ku cari, jadinya saya tahu, gak seperti toko sebelah gak mau menampilkan gambar produknya, thanks🙏, dan semoga semakin amanah ya☺️🙏",Positif,terima kasih shoope walaupun wifi ku bermasalaheror kau masih mau menampilkan gambar produk produk yang ku cari jadinya saya tahu gak seperti toko sebelah gak mau menampilkan gambar produknya thanks dan semoga semakin amanah ya,terima kasih shoope wifi ku bermasalaheror kau menampilkan gambar produk produk ku cari gak toko sebelah gak menampilkan gambar produknya thanks semoga amanah ya,"['terima', 'kasih', 'shoope', 'wifi', 'ku', 'bermasalaheror', 'kau', 'menampilkan', 'gambar', 'produk', 'produk', 'ku', 'cari', 'gak', 'toko', 'sebelah', 'gak', 'menampilkan', 'gambar', 'produknya', 'thanks', 'semoga', 'amanah', 'ya']",terima kasih shoope wifi ku bermasalaheror kau tampil gambar produk produk ku cari gak toko belah gak tampil gambar produk thanks moga amanah ya
2,Kurir sekarang gk kayak dulu tahun 2024 ini saya mesan barang. Pas udah sampai kurir nya gak telfon saya malah pesanan saya di kembalikan ke siller nya ke toko shoppee. Kan gak jelas sekarang shoppe ini masak pesanan saya belum ada kabar nya udah main retur. Retur aja kan gila gak ada otak. klo ngirim jangan dari SPX klo bisa JNE atau JNT. kurir nya juga yg jelas dan normal. Pas sampai barang di telfon. Bukan udah sampai barang tempat tujuan malah Balik di antar ke tokonya,Negatif,kurir sekarang gk kayak dulu tahun  ini saya mesan barang pas udah sampai kurir nya gak telfon saya malah pesanan saya di kembalikan ke siller nya ke toko shoppee kan gak jelas sekarang shoppe ini masak pesanan saya belum ada kabar nya udah main retur retur aja kan gila gak ada otak klo ngirim jangan dari spx klo bisa jne atau jnt kurir nya juga yg jelas dan normal pas sampai barang di telfon bukan udah sampai barang tempat tujuan malah balik di antar ke tokonya,kurir gk kayak mesan barang pas udah kurir nya gak telfon pesanan kembalikan siller nya toko shoppee gak shoppe masak pesanan kabar nya udah main retur retur aja gila gak otak klo ngirim spx klo jne jnt kurir nya yg normal pas barang telfon udah barang tujuan tokonya,"['kurir', 'gk', 'kayak', 'mesan', 'barang', 'pas', 'udah', 'kurir', 'nya', 'gak', 'telfon', 'pesanan', 'kembalikan', 'siller', 'nya', 'toko', 'shoppee', 'gak', 'shoppe', 'masak', 'pesanan', 'kabar', 'nya', 'udah', 'main', 'retur', 'retur', 'aja', 'gila', 'gak', 'otak', 'klo', 'ngirim', 'spx', 'klo', 'jne', 'jnt', 'kurir', 'nya', 'yg', 'normal', 'pas', 'barang', 'telfon', 'udah', 'barang', 'tujuan', 'tokonya']",kurir gk kayak mesan barang pas udah kurir nya gak telfon pesan kembali siller nya toko shoppee gak shoppe masak pesan kabar nya udah main retur retur aja gila gak otak klo ngirim spx klo jne jnt kurir nya yg normal pas barang telfon udah barang tuju toko
5,"Aplikasinya sangat membantu, fiturnya lengkap, menguntungkan bagi para reseller dengan banyaknya voucher gratis ongkir dan cashback, pengiriman juga cepat👍🏻👍🏻👍🏻",Positif,aplikasinya sangat membantu fiturnya lengkap menguntungkan bagi para reseller dengan banyaknya voucher gratis ongkir dan cashback pengiriman juga cepat,aplikasinya membantu fiturnya lengkap menguntungkan reseller banyaknya voucher gratis ongkir cashback pengiriman cepat,"['aplikasinya', 'membantu', 'fiturnya', 'lengkap', 'menguntungkan', 'reseller', 'banyaknya', 'voucher', 'gratis', 'ongkir', 'cashback', 'pengiriman', 'cepat']",aplikasi bantu fiturnya lengkap untung reseller banyak voucher gratis ongkir cashback kirim cepat
1,"Setelah update, setiap buka aplikasi langsung diarahkan ke live video. Tolong jangan seperti itu, kita buka aplikasi untuk belanja, bukan nonton live video. Gak semua orang sekurang kerjaan itu.",Negatif,setelah update setiap buka aplikasi langsung diarahkan ke live video tolong jangan seperti itu kita buka aplikasi untuk belanja bukan nonton live video gak semua orang sekurang kerjaan itu,update buka aplikasi langsung diarahkan live video tolong buka aplikasi belanja nonton live video gak orang sekurang kerjaan,"['update', 'buka', 'aplikasi', 'langsung', 'diarahkan', 'live', 'video', 'tolong', 'buka', 'aplikasi', 'belanja', 'nonton', 'live', 'video', 'gak', 'orang', 'sekurang', 'kerjaan']",update buka aplikasi langsung arah live video tolong buka aplikasi belanja nonton live video gak orang kurang kerja
1,"Untuk yg terakhir ini saya belanja dishopee. 🥱 Shopee sekarang mulai mengecewakan ya,Pengiriman dari penjual lama. Sudah hari ke 3 dari pemesanan,barang belum juga dikirim. Padahal bayar biaya pengiriman pake jasa Reguler,bukan hemat😑 Apk oyen sebelah malah lebih cepat, Dari hari pemesanan,sampai barang diterima pembeli,waktunya 3 hari. Kalo gini terus,mending pindah ke Apk sebelah aja,pelayanannya makin meningkat,terutama dari segi pengirimannya gercep.",Negatif,untuk yg terakhir ini saya belanja dishopee  shopee sekarang mulai mengecewakan yapengiriman dari penjual lama sudah hari ke  dari pemesananbarang belum juga dikirim padahal bayar biaya pengiriman pake jasa regulerbukan hemat apk oyen sebelah malah lebih cepat dari hari pemesanansampai barang diterima pembeliwaktunya  hari kalo gini terusmending pindah ke apk sebelah ajapelayanannya makin meningkatterutama dari segi pengirimannya gercep,yg belanja dishopee shopee mengecewakan yapengiriman penjual pemesananbarang dikirim bayar biaya pengiriman pake jasa regulerbukan hemat apk oyen sebelah cepat pemesanansampai barang diterima pembeliwaktunya kalo gini terusmending pindah apk sebelah ajapelayanannya meningkatterutama segi pengirimannya gercep,"['yg', 'belanja', 'dishopee', 'shopee', 'mengecewakan', 'yapengiriman', 'penjual', 'pemesananbarang', 'dikirim', 'bayar', 'biaya', 'pengiriman', 'pake', 'jasa', 'regulerbukan', 'hemat', 'apk', 'oyen', 'sebelah', 'cepat', 'pemesanansampai', 'barang', 'diterima', 'pembeliwaktunya', 'kalo', 'gini', 'terusmending', 'pindah', 'apk', 'sebelah', 'ajapelayanannya', 'meningkatterutama', 'segi', 'pengirimannya', 'gercep']",yg belanja dishopee shopee kecewa yapengiriman jual pemesananbarang kirim bayar biaya kirim pake jasa regulerbukan hemat apk oyen belah cepat pemesanansampai barang terima pembeliwaktunya kalo gin terusmending pindah apk belah ajapelayanannya meningkatterutama segi kirim gercep
1,"Shopee udah tidak kayak dulu yang jujur, amanah dan ontime. Sekarang saya terima barang pasti ada aja keluhan saya, keluhan barang, keluhan kurir, keluhan penjual judes. Terus bilang shopee kasih kasih hadiah.. apaan..bohong semua. Enggak ada satupun aku dapet jg tuh. Maaf tak kasih bintang 1. Tidak jadi bintang 3. Untuk bintang 3 itu terlalu bagus !! Otw uninstall aplikasinya. Lets go 😉",Negatif,shopee udah tidak kayak dulu yang jujur amanah dan ontime sekarang saya terima barang pasti ada aja keluhan saya keluhan barang keluhan kurir keluhan penjual judes terus bilang shopee kasih kasih hadiah apaanbohong semua enggak ada satupun aku dapet jg tuh maaf tak kasih bintang  tidak jadi bintang  untuk bintang  itu terlalu bagus  otw uninstall aplikasinya lets go ,shopee udah kayak jujur amanah ontime terima barang aja keluhan keluhan barang keluhan kurir keluhan penjual judes bilang shopee kasih kasih hadiah apaanbohong satupun dapet jg tuh maaf kasih bintang bintang bintang bagus otw uninstall aplikasinya lets go,"['shopee', 'udah', 'kayak', 'jujur', 'amanah', 'ontime', 'terima', 'barang', 'aja', 'keluhan', 'keluhan', 'barang', 'keluhan', 'kurir', 'keluhan', 'penjual', 'judes', 'bilang', 'shopee', 'kasih', 'kasih', 'hadiah', 'apaanbohong', 'satupun', 'dapet', 'jg', 'tuh', 'maaf', 'kasih', 'bintang', 'bintang', 'bintang', 'bagus', 'otw', 'uninstall', 'aplikasinya', 'lets', 'go']",shopee udah kayak jujur amanah ontime terima barang aja keluh keluh barang keluh kurir keluh jual judes bilang shopee kasih kasih hadiah apaanbohong satu dapet jg tuh maaf kasih bintang bintang bintang bagus otw uninstall aplikasi lets go
4,"Banyak pilihan nya,kualitas nya juga oke... Harga nya murah.... Bisa pilih2 model mana yang kita inginkan... Pokoknya nggak nyesel download aplikasi ini....sangat membantu...",Positif,banyak pilihan nyakualitas nya juga oke harga nya murah bisa pilih model mana yang kita inginkan pokoknya nggak nyesel download aplikasi inisangat membantu,pilihan nyakualitas nya oke harga nya murah pilih model pokoknya nggak nyesel download aplikasi inisangat membantu,"['pilihan', 'nyakualitas', 'nya', 'oke', 'harga', 'nya', 'murah', 'pilih', 'model', 'pokoknya', 'nggak', 'nyesel', 'download', 'aplikasi', 'inisangat', 'membantu']",pilih nyakualitas nya oke harga nya murah pilih model pokok nggak nyesel download aplikasi inisangat bantu
1,Update sangat menyebelkan. Jika masuk aplikasi shopee langsung ke Video Live berkesan sangat dipaksa menyaksikan/Menonton. Kadang sukan ngoceh sendiri padahal udh di refresh apk nya. Malesin mending kalau buka aplikasi ke tampilan utama min jangan ke live video. Jengkelll saya kalau lagi volume tinggi jadinya berisik tiba2. Sangat menggangguuuuuuu.. turun bintang,Negatif,update sangat menyebelkan jika masuk aplikasi shopee langsung ke video live berkesan sangat dipaksa menyaksikanmenonton kadang sukan ngoceh sendiri padahal udh di refresh apk nya malesin mending kalau buka aplikasi ke tampilan utama min jangan ke live video jengkelll saya kalau lagi volume tinggi jadinya berisik tiba sangat menggangguuuuuuu turun bintang,update menyebelkan masuk aplikasi shopee langsung video live berkesan dipaksa menyaksikanmenonton kadang sukan ngoceh udh refresh apk nya malesin mending buka aplikasi tampilan utama min live video jengkelll volume berisik menggangguuuuuuu turun bintang,"['update', 'menyebelkan', 'masuk', 'aplikasi', 'shopee', 'langsung', 'video', 'live', 'berkesan', 'dipaksa', 'menyaksikanmenonton', 'kadang', 'sukan', 'ngoceh', 'udh', 'refresh', 'apk', 'nya', 'malesin', 'mending', 'buka', 'aplikasi', 'tampilan', 'utama', 'min', 'live', 'video', 'jengkelll', 'volume', 'berisik', 'menggangguuuuuuu', 'turun', 'bintang']",update sebel masuk aplikasi shopee langsung video live kesan paksa menyaksikanmenonton kadang sukan ngoceh udh refresh apk nya malesin mending buka aplikasi tampil utama min live video jengkelll volume berisik menggangguuuuuuu turun bintang
